Periyakottai	Tamil Nadu	IN	Asia/Kolkata	17356
Chinna Kalaiyamputtūr	Tamil Nadu	IN	Asia/Kolkata	5162
Neykkārappatti	Tamil Nadu	IN	Asia/Kolkata	11753
Bālasamudram	Tamil Nadu	IN	Asia/Kolkata	14179
Periyākkurichchi	Tamil Nadu	IN	Asia/Kolkata	7599
Gangaikondān	Tamil Nadu	IN	Asia/Kolkata	6434
Varadarājampettai	Tamil Nadu	IN	Asia/Kolkata	8259
Cholapuram	Tamil Nadu	IN	Asia/Kolkata	6803
Annāl Agrahāram	Tamil Nadu	IN	Asia/Kolkata	11129
Dārāsuram	Tamil Nadu	IN	Asia/Kolkata	15326
Perumpāndi	Tamil Nadu	IN	Asia/Kolkata	8620
Ullūr	Tamil Nadu	IN	Asia/Kolkata	11673
Tirunāgeswaram	Tamil Nadu	IN	Asia/Kolkata	15082
Tiruppūndurutti	Tamil Nadu	IN	Asia/Kolkata	9074
Chakkārappalli	Tamil Nadu	IN	Asia/Kolkata	6227
Milattūr	Tamil Nadu	IN	Asia/Kolkata	8131
Nānjikkottai	Tamil Nadu	IN	Asia/Kolkata	32689
Vilār	Tamil Nadu	IN	Asia/Kolkata	9028
Peralam	Tamil Nadu	IN	Asia/Kolkata	6149
Tirumalarājanpatnam	Puducherry	IN	Asia/Kolkata	11264
Churi	Jharkhand	IN	Asia/Kolkata	24876
Bachrā	Jharkhand	IN	Asia/Kolkata	12969
Tundhul	Jharkhand	IN	Asia/Kolkata	11190
Dari	Jharkhand	IN	Asia/Kolkata	6405
Topa	Jharkhand	IN	Asia/Kolkata	5028
Orla	Jharkhand	IN	Asia/Kolkata	5809
Gidi	Jharkhand	IN	Asia/Kolkata	13356
Religāra	Jharkhand	IN	Asia/Kolkata	8239
Jainagar	Jharkhand	IN	Asia/Kolkata	5347
Saunda	Jharkhand	IN	Asia/Kolkata	81915
Sirka	Jharkhand	IN	Asia/Kolkata	19871
Lāpangā	Jharkhand	IN	Asia/Kolkata	8017
Irbā	Jharkhand	IN	Asia/Kolkata	5210
Arsande	Jharkhand	IN	Asia/Kolkata	9582
Tāti	Jharkhand	IN	Asia/Kolkata	12878
Bargāwān	Jharkhand	IN	Asia/Kolkata	8615
Kedia	Jharkhand	IN	Asia/Kolkata	16054
Arā	Jharkhand	IN	Asia/Kolkata	13547
Bongabār	Jharkhand	IN	Asia/Kolkata	5236
Sānri	Jharkhand	IN	Asia/Kolkata	6186
Marār	Jharkhand	IN	Asia/Kolkata	5298
Seota	Jharkhand	IN	Asia/Kolkata	6554
Sewāi	Jharkhand	IN	Asia/Kolkata	7874
Kāro	Jharkhand	IN	Asia/Kolkata	39305
Bermo	Jharkhand	IN	Asia/Kolkata	17401
Sāram	Jharkhand	IN	Asia/Kolkata	15212
Kathhāra	Jharkhand	IN	Asia/Kolkata	22080
Jāridih	Jharkhand	IN	Asia/Kolkata	31882
Kodikkulam	Tamil Nadu	IN	Asia/Kolkata	12713
Puduppatti	Tamil Nadu	IN	Asia/Kolkata	8316
Sundarapāndiyam	Tamil Nadu	IN	Asia/Kolkata	8513
Samsikāpuram	Tamil Nadu	IN	Asia/Kolkata	14601
Vaittilingapuram	Tamil Nadu	IN	Asia/Kolkata	9538
Kappiyara	Tamil Nadu	IN	Asia/Kolkata	15998
Midalam	Tamil Nadu	IN	Asia/Kolkata	8625
Sivandipuram	Tamil Nadu	IN	Asia/Kolkata	14281
Kadayal	Tamil Nadu	IN	Asia/Kolkata	21665
Triparappu	Tamil Nadu	IN	Asia/Kolkata	22401
Temanūr	Tamil Nadu	IN	Asia/Kolkata	12715
Tiruvattār	Tamil Nadu	IN	Asia/Kolkata	18985
Attūr	Tamil Nadu	IN	Asia/Kolkata	11910
Kāttatturai	Tamil Nadu	IN	Asia/Kolkata	17271
Valvachatottam	Tamil Nadu	IN	Asia/Kolkata	16965
Vilavūr	Tamil Nadu	IN	Asia/Kolkata	14320
Mulakumūd	Tamil Nadu	IN	Asia/Kolkata	19538
Kannanūr	Tamil Nadu	IN	Asia/Kolkata	7747
Verukulambu	Tamil Nadu	IN	Asia/Kolkata	19730
Ayakod	Tamil Nadu	IN	Asia/Kolkata	8874
Ponmana	Tamil Nadu	IN	Asia/Kolkata	15554
Kumārapuram	Tamil Nadu	IN	Asia/Kolkata	14728
Tadikārakonam	Tamil Nadu	IN	Asia/Kolkata	6241
Mandākād	Tamil Nadu	IN	Asia/Kolkata	13317
Tingalāchi	Tamil Nadu	IN	Asia/Kolkata	13567
Nallavila	Tamil Nadu	IN	Asia/Kolkata	16138
Veillyāchi	Tamil Nadu	IN	Asia/Kolkata	13182
Chandāpuram	Tamil Nadu	IN	Asia/Kolkata	14598
Ālūr	Tamil Nadu	IN	Asia/Kolkata	15063
Peruvila	Tamil Nadu	IN	Asia/Kolkata	6090
Āchāripallam Vāniyakudi	Tamil Nadu	IN	Asia/Kolkata	16822
Dharmapuram	Tamil Nadu	IN	Asia/Kolkata	17476
Puttantura	Tamil Nadu	IN	Asia/Kolkata	5386
Puderiyūr	Tamil Nadu	IN	Asia/Kolkata	5576
Tāzhakudi	Tamil Nadu	IN	Asia/Kolkata	8992
Tengampudūr	Tamil Nadu	IN	Asia/Kolkata	14538
Puttalam	Tamil Nadu	IN	Asia/Kolkata	13073
Tamarakutamkudiyiruppu	Tamil Nadu	IN	Asia/Kolkata	11872
Chembagarāmanpudūr	Tamil Nadu	IN	Asia/Kolkata	5028
Terūr	Tamil Nadu	IN	Asia/Kolkata	7615
Nallūr	Tamil Nadu	IN	Asia/Kolkata	7828
Nāranammālpuram	Tamil Nadu	IN	Asia/Kolkata	17094
Mukkūdal	Tamil Nadu	IN	Asia/Kolkata	14983
Pattamadai	Tamil Nadu	IN	Asia/Kolkata	16625
Mel Seval	Tamil Nadu	IN	Asia/Kolkata	8435
Gopālasamudram	Tamil Nadu	IN	Asia/Kolkata	10694
Vadakkankulam	Tamil Nadu	IN	Asia/Kolkata	9220
Eruvādi	Tamil Nadu	IN	Asia/Kolkata	18067
Terku Kallikulam	Tamil Nadu	IN	Asia/Kolkata	5980
Marungūr	Tamil Nadu	IN	Asia/Kolkata	11236
Mayilādi	Tamil Nadu	IN	Asia/Kolkata	10070
Kottāram	Tamil Nadu	IN	Asia/Kolkata	11055
Alagappapuram	Tamil Nadu	IN	Asia/Kolkata	9626
Pudūr	Tamil Nadu	IN	Asia/Kolkata	8012
Perungulam	Tamil Nadu	IN	Asia/Kolkata	7203
Chinna Āndānkovil	Tamil Nadu	IN	Asia/Kolkata	19779
Tāndoni	Tamil Nadu	IN	Asia/Kolkata	53854
Uppidamangalam	Tamil Nadu	IN	Asia/Kolkata	11292
Senapparetti	Tamil Nadu	IN	Asia/Kolkata	22447
Pālaiyam	Tamil Nadu	IN	Asia/Kolkata	15336
Sīlappādi	Tamil Nadu	IN	Asia/Kolkata	17824
Marudūr	Tamil Nadu	IN	Asia/Kolkata	10925
Ponnampatti	Tamil Nadu	IN	Asia/Kolkata	12167
Būdipuram	Tamil Nadu	IN	Asia/Kolkata	11022
Kulattuppālaiyam	Tamil Nadu	IN	Asia/Kolkata	17819
Vallālappatti	Tamil Nadu	IN	Asia/Kolkata	8325
Sivagirippatti	Tamil Nadu	IN	Asia/Kolkata	17306
Ganguvārpatti	Tamil Nadu	IN	Asia/Kolkata	11942
Vadugappatti	Tamil Nadu	IN	Asia/Kolkata	13204
Tāmaraikkulam	Tamil Nadu	IN	Asia/Kolkata	12372
Bhikshāndārkovil	Tamil Nadu	IN	Asia/Kolkata	17257
Nangavaram	Tamil Nadu	IN	Asia/Kolkata	17629
Pāppākurichchi	Tamil Nadu	IN	Asia/Kolkata	24023
Sirugamani	Tamil Nadu	IN	Asia/Kolkata	10743
Tālakkudi	Tamil Nadu	IN	Asia/Kolkata	5740
Pūlāngudi	Tamil Nadu	IN	Asia/Kolkata	13469
Tuvāgudi	Tamil Nadu	IN	Asia/Kolkata	38887
Nāgamangalam	Tamil Nadu	IN	Asia/Kolkata	5785
Sankarapatti	Tamil Nadu	IN	Asia/Kolkata	26536
Kallakkudi	Tamil Nadu	IN	Asia/Kolkata	11604
Pūvalūr	Tamil Nadu	IN	Asia/Kolkata	7905
Ellakkudi	Tamil Nadu	IN	Asia/Kolkata	16244
Tiruverumbūr	Tamil Nadu	IN	Asia/Kolkata	23156
Vālavandānkottai	Tamil Nadu	IN	Asia/Kolkata	9202
Navalpattu	Tamil Nadu	IN	Asia/Kolkata	16788
Tiruppālai	Tamil Nadu	IN	Asia/Kolkata	19305
Narasingam	Tamil Nadu	IN	Asia/Kolkata	5971
Arumbanūr	Tamil Nadu	IN	Asia/Kolkata	6148
Ottakkadai	Tamil Nadu	IN	Asia/Kolkata	15152
Melmadai	Tamil Nadu	IN	Asia/Kolkata	43797
Airāvadanallūr	Tamil Nadu	IN	Asia/Kolkata	7423
Viraganūr	Tamil Nadu	IN	Asia/Kolkata	7121
Anuppānadi	Tamil Nadu	IN	Asia/Kolkata	26158
Vandiyūr	Tamil Nadu	IN	Asia/Kolkata	28646
Pudukkottai	Tamil Nadu	IN	Asia/Kolkata	15769
Vilāngudi	Tamil Nadu	IN	Asia/Kolkata	30884
Ānaiyūr	Tamil Nadu	IN	Asia/Kolkata	63917
Nāyanakulam	Tamil Nadu	IN	Asia/Kolkata	23284
Kannānendal	Tamil Nadu	IN	Asia/Kolkata	31095
Karadipatti	Tamil Nadu	IN	Asia/Kolkata	7289
Tanakkangulam	Tamil Nadu	IN	Asia/Kolkata	14328
Vilāchcheri	Tamil Nadu	IN	Asia/Kolkata	7787
Ottappatti	Tamil Nadu	IN	Asia/Kolkata	9016
Avaniyāpuram	Tamil Nadu	IN	Asia/Kolkata	89635
Sakkimangalam	Tamil Nadu	IN	Asia/Kolkata	10854
Silaimān	Tamil Nadu	IN	Asia/Kolkata	6436
Nilaiyūr	Tamil Nadu	IN	Asia/Kolkata	14684
Mallānkinar	Tamil Nadu	IN	Asia/Kolkata	12986
Pālaiyampatti	Tamil Nadu	IN	Asia/Kolkata	18576
Attippatti	Tamil Nadu	IN	Asia/Kolkata	8384
Attimarappatti	Tamil Nadu	IN	Asia/Kolkata	22218
Muttayyāpuram	Tamil Nadu	IN	Asia/Kolkata	32494
Vīrapāndiyanpattanam	Tamil Nadu	IN	Asia/Kolkata	6015
Arakandanallūr	Tamil Nadu	IN	Asia/Kolkata	5713
Labbaikkudikkādu	Tamil Nadu	IN	Asia/Kolkata	11891
Agaram	Tamil Nadu	IN	Asia/Kolkata	15610
Srīrāmpuram	Tamil Nadu	IN	Asia/Kolkata	10653
Chettināyakkanpatti	Tamil Nadu	IN	Asia/Kolkata	17701
Mīnākshināyakkanpatti	Tamil Nadu	IN	Asia/Kolkata	6182
Kannivādi	Tamil Nadu	IN	Asia/Kolkata	10369
Chittayankottai	Tamil Nadu	IN	Asia/Kolkata	13634
Sālamedu	Tamil Nadu	IN	Asia/Kolkata	20854
Lakshmīnārāyanapuram	Tamil Nadu	IN	Asia/Kolkata	12648
Mel Pattāmbākkam	Tamil Nadu	IN	Asia/Kolkata	6887
Kondūr	Tamil Nadu	IN	Asia/Kolkata	12506
Kammivapettai	Tamil Nadu	IN	Asia/Kolkata	18745
Lālpettai	Tamil Nadu	IN	Asia/Kolkata	16561
Pallippadai	Tamil Nadu	IN	Asia/Kolkata	6369
Usuppūr	Tamil Nadu	IN	Asia/Kolkata	8221
Manamodu	Tamil Nadu	IN	Asia/Kolkata	9017
Gundupālaiyam	Puducherry	IN	Asia/Kolkata	300104
Ariyānkuppam	Puducherry	IN	Asia/Kolkata	29808
Manaveli	Puducherry	IN	Asia/Kolkata	15666
Uppalavādi	Tamil Nadu	IN	Asia/Kolkata	7281
Kottaikuppam	Tamil Nadu	IN	Asia/Kolkata	31726
Pudur	Tamil Nadu	IN	Asia/Kolkata	12457
Puduppatti	Tamil Nadu	IN	Asia/Kolkata	11511
Pannaipuram	Tamil Nadu	IN	Asia/Kolkata	9323
Hanumantanpatti	Tamil Nadu	IN	Asia/Kolkata	10619
Mārkkayankottai	Tamil Nadu	IN	Asia/Kolkata	6135
Chokkanāthapuram	Tamil Nadu	IN	Asia/Kolkata	15625
Mīnākshipuram	Tamil Nadu	IN	Asia/Kolkata	7846
Kujjanūr	Tamil Nadu	IN	Asia/Kolkata	7024
Palanisettipatti	Tamil Nadu	IN	Asia/Kolkata	14879
Odaipatti	Tamil Nadu	IN	Asia/Kolkata	13892
Kāmayakkavundanpatti	Tamil Nadu	IN	Asia/Kolkata	16134
Rāyagiri	Tamil Nadu	IN	Asia/Kolkata	11223
Settiyārpatti	Tamil Nadu	IN	Asia/Kolkata	17520
Dalavaypuram	Tamil Nadu	IN	Asia/Kolkata	5474
Panpuli	Tamil Nadu	IN	Asia/Kolkata	9313
Achanputtūr	Tamil Nadu	IN	Asia/Kolkata	13566
Vadakarai Kīl Pidāgai	Tamil Nadu	IN	Asia/Kolkata	20821
Āyikudi	Tamil Nadu	IN	Asia/Kolkata	15129
Killai	Tamil Nadu	IN	Asia/Kolkata	13608
Kottaikavundanpatti	Tamil Nadu	IN	Asia/Kolkata	7891
Karuppur	Tamil Nadu	IN	Asia/Kolkata	13967
Bommināyakkanpatti	Tamil Nadu	IN	Asia/Kolkata	12448
Karukkalvādi	Tamil Nadu	IN	Asia/Kolkata	12052
Nallakavundanpālaiyam	Tamil Nadu	IN	Asia/Kolkata	7796
Dāsināyakkanpatti	Tamil Nadu	IN	Asia/Kolkata	5857
Neykkārappatti	Tamil Nadu	IN	Asia/Kolkata	12090
Pudūr	Tamil Nadu	IN	Asia/Kolkata	11173
Selattānpatti	Tamil Nadu	IN	Asia/Kolkata	6659
Chittanūr	Tamil Nadu	IN	Asia/Kolkata	10199
Sedaikavundanūr	Tamil Nadu	IN	Asia/Kolkata	7823
Kannānkurichchi	Tamil Nadu	IN	Asia/Kolkata	19765
Kondamanāyakkanpatti	Tamil Nadu	IN	Asia/Kolkata	6892
Ayodhyāpattanam	Tamil Nadu	IN	Asia/Kolkata	11517
Māsināyakkanpatti	Tamil Nadu	IN	Asia/Kolkata	9098
Panamarattuppatti	Tamil Nadu	IN	Asia/Kolkata	9368
Erumāpālaiyam	Tamil Nadu	IN	Asia/Kolkata	10220
Attanūr	Tamil Nadu	IN	Asia/Kolkata	9827
Chinnamanali	Tamil Nadu	IN	Asia/Kolkata	6878
Pillānallūr	Tamil Nadu	IN	Asia/Kolkata	11181
Pattanam	Tamil Nadu	IN	Asia/Kolkata	8912
Sirāppalli	Tamil Nadu	IN	Asia/Kolkata	12403
Kālappanāyakkanpatti	Tamil Nadu	IN	Asia/Kolkata	10831
Pugalūr Agrahāram	Tamil Nadu	IN	Asia/Kolkata	5556
Tottakkurichchi	Tamil Nadu	IN	Asia/Kolkata	10969
Kondichettippatti	Tamil Nadu	IN	Asia/Kolkata	10300
Periyapatti	Tamil Nadu	IN	Asia/Kolkata	15690
Nallippālaiyam	Tamil Nadu	IN	Asia/Kolkata	5078
Chinnamudalippatti	Tamil Nadu	IN	Asia/Kolkata	8928
Kusavampatti	Tamil Nadu	IN	Asia/Kolkata	10356
Minnampalli	Tamil Nadu	IN	Asia/Kolkata	9031
Kīrippatti	Tamil Nadu	IN	Asia/Kolkata	10208
Puduppatti	Tamil Nadu	IN	Asia/Kolkata	7478
Bālakrishnanpatti	Tamil Nadu	IN	Asia/Kolkata	8635
Narasingapuram	Tamil Nadu	IN	Asia/Kolkata	23084
Kurumbalūr	Tamil Nadu	IN	Asia/Kolkata	12420
Masrātu	Jharkhand	IN	Asia/Kolkata	5996
Kadmā	Jharkhand	IN	Asia/Kolkata	7239
Okni	Jharkhand	IN	Asia/Kolkata	11106
Taping	Jharkhand	IN	Asia/Kolkata	5080
Rengāli	Odisha	IN	Asia/Kolkata	6345
Jājang	Odisha	IN	Asia/Kolkata	7482
Jhompra	Odisha	IN	Asia/Kolkata	6064
Sendārappatti	Tamil Nadu	IN	Asia/Kolkata	14308
Pulāmbādi	Tamil Nadu	IN	Asia/Kolkata	10737
Tidāvūr	Tamil Nadu	IN	Asia/Kolkata	8230
Kandragādia	Odisha	IN	Asia/Kolkata	5505
Tilodih	Jharkhand	IN	Asia/Kolkata	6970
Sirsia	Jharkhand	IN	Asia/Kolkata	7181
Akdoni Khurd	Jharkhand	IN	Asia/Kolkata	6321
Patrodih	Jharkhand	IN	Asia/Kolkata	5293
Paratdiha	Jharkhand	IN	Asia/Kolkata	8854
Maheshlundi	Jharkhand	IN	Asia/Kolkata	7389
Dāndedih	Jharkhand	IN	Asia/Kolkata	7769
Jiribam	Manipur	IN	Asia/Kolkata	7343
Sukma	Chhattisgarh	IN	Asia/Kolkata	13926
Kushinagar	Uttar Pradesh	IN	Asia/Kolkata	274403
Rohini	Delhi	IN	Asia/Kolkata	860000
Shi Yomi	Arunachal Pradesh	IN	Asia/Kolkata	13310
Mulugu	Telangana	IN	Asia/Kolkata	297671
Kallakurichi	Tamil Nadu	IN	Asia/Kolkata	1682687
Alang	Gujarat	IN	Asia/Kolkata	18480
Koonimedu	Tamil Nadu	IN	Asia/Kolkata	7528
S. Rayavaram	Andhra Pradesh	IN	Asia/Kolkata	6568
Seethanagaram	Andhra Pradesh	IN	Asia/Kolkata	7816
Pedda bhogili	Andhra Pradesh	IN	Asia/Kolkata	6733
Amaravati	Andhra Pradesh	IN	Asia/Kolkata	103000
Anjani Budruk	Maharashtra	IN	Asia/Kolkata	5543
Andrott	Lakshadweep	IN	Asia/Kolkata	11191
Amini	Lakshadweep	IN	Asia/Kolkata	7843
Agatti	Lakshadweep	IN	Asia/Kolkata	7700
Kadmat	Lakshadweep	IN	Asia/Kolkata	5404
Nasvadi	Gujarat	IN	Asia/Kolkata	8076
Amarāvati	Andhra Pradesh	IN	Asia/Kolkata	0
Shrivardhan	Maharashtra	IN	Asia/Kolkata	15123
Chirmiri	Chhattisgarh	IN	Asia/Kolkata	100800
Vilavancode	Tamil Nadu	IN	Asia/Kolkata	8277
Paramathi Velur	Tamil Nadu	IN	Asia/Kolkata	25012
Kanayannur	Kerala	IN	Asia/Kolkata	851406
Shahuwadi	Maharashtra	IN	Asia/Kolkata	180322
Maval	Maharashtra	IN	Asia/Kolkata	15612
Mahabaleshwar	Maharashtra	IN	Asia/Kolkata	13393
Poladpur	Maharashtra	IN	Asia/Kolkata	5944
Lalganj	Uttar Pradesh	IN	Asia/Kolkata	23124
Sadulshahar	Rajasthan	IN	Asia/Kolkata	24980
Lehragaga	Punjab	IN	Asia/Kolkata	22588
Santrampur	Gujarat	IN	Asia/Kolkata	19465
Chanpatia	Bihar	IN	Asia/Kolkata	27095
Bhadravati	Maharashtra	IN	Asia/Kolkata	60565
Khatiguda	Odisha	IN	Asia/Kolkata	6361
Kasinagar	Odisha	IN	Asia/Kolkata	9684
Arjyapalli Marine	Odisha	IN	Asia/Kolkata	8001
Kavisuryanagar	Odisha	IN	Asia/Kolkata	17430
Talala	Gujarat	IN	Asia/Kolkata	21060
Becharaji	Gujarat	IN	Asia/Kolkata	12574
Nowrozabad	Madhya Pradesh	IN	Asia/Kolkata	21883
Pakridayal	Bihar	IN	Asia/Kolkata	29582
Motipur	Bihar	IN	Asia/Kolkata	28572
Sitapur	Chhattisgarh	IN	Asia/Kolkata	9361
Bodeli	Gujarat	IN	Asia/Kolkata	12184
Meghnagar	Madhya Pradesh	IN	Asia/Kolkata	12929
Marwar Junction	Rajasthan	IN	Asia/Kolkata	12004
Vazhapadi	Tamil Nadu	IN	Asia/Kolkata	17559
Chinnachintakunta	Telangana	IN	Asia/Kolkata	5637
Vijaypur	Jammu and Kashmir	IN	Asia/Kolkata	8044
Chadoora	Jammu and Kashmir	IN	Asia/Kolkata	6482
Beerwah	Jammu and Kashmir	IN	Asia/Kolkata	8192
Dooru Verinag	Jammu and Kashmir	IN	Asia/Kolkata	22968
Shangus	Jammu and Kashmir	IN	Asia/Kolkata	7875
Vikramgad	Maharashtra	IN	Asia/Kolkata	5991
Kondamallapally	Telangana	IN	Asia/Kolkata	9683
Chunchupally	Telangana	IN	Asia/Kolkata	19944
Laxmidevipally	Telangana	IN	Asia/Kolkata	13442
Yadagirigutta	Telangana	IN	Asia/Kolkata	15232
Bhupalpally	Telangana	IN	Asia/Kolkata	42387
Palakurthy	Telangana	IN	Asia/Kolkata	7380
Jhinkpani	Jharkhand	IN	Asia/Kolkata	13068
Byasanagar	Odisha	IN	Asia/Kolkata	56946
Nalco	Odisha	IN	Asia/Kolkata	19644
Lathikata	Odisha	IN	Asia/Kolkata	7405
Baliapur	Jharkhand	IN	Asia/Kolkata	10097
Barhi	Jharkhand	IN	Asia/Kolkata	11867
Azara	Assam	IN	Asia/Kolkata	8780
Mawlai-Mawïong	Meghalaya	IN	Asia/Kolkata	55012
Mawpat	Meghalaya	IN	Asia/Kolkata	6184
Hamren	Assam	IN	Asia/Kolkata	8747
Santirbazar	Tripura	IN	Asia/Kolkata	11921
Teliamura	Tripura	IN	Asia/Kolkata	21032
Manu	Tripura	IN	Asia/Kolkata	8515
Kanchanpur	Tripura	IN	Asia/Kolkata	15341
Panisagar	Tripura	IN	Asia/Kolkata	14758
Hnahthial	Mizoram	IN	Asia/Kolkata	7187
Patsoi	Manipur	IN	Asia/Kolkata	5451
Keirao Bitra	Manipur	IN	Asia/Kolkata	24900
Wangoi	Manipur	IN	Asia/Kolkata	14878
Lamshang	Manipur	IN	Asia/Kolkata	10593
Jalukie	Nagaland	IN	Asia/Kolkata	8706
Chumukedima	Nagaland	IN	Asia/Kolkata	25885
Medziphema	Nagaland	IN	Asia/Kolkata	8738
Sarupathar	Assam	IN	Asia/Kolkata	9931
Lanka	Assam	IN	Asia/Kolkata	36805
Kiphire	Nagaland	IN	Asia/Kolkata	16487
Pfutsero	Nagaland	IN	Asia/Kolkata	10371
Deomali	Arunachal Pradesh	IN	Asia/Kolkata	6648
Naryanpur	Assam	IN	Asia/Kolkata	6001
Seppa	Arunachal Pradesh	IN	Asia/Kolkata	18350
Campbell Bay	Andaman and Nicobar	IN	Asia/Kolkata	5736
Abbaspur	Jammu and Kashmir	IN	Asia/Karachi	10208
Saitual	Mizoram	IN	Asia/Kolkata	11619
Thaikkattussery	Kerala	IN	Asia/Kolkata	20874
Thaikattussery	Kerala	IN	Asia/Kolkata	7724
Pallipuram	Kerala	IN	Asia/Kolkata	28276
Mudalgi	Karnataka	IN	Asia/Kolkata	29128
Chitaguppa	Karnataka	IN	Asia/Kolkata	25298
Belthangady	Karnataka	IN	Asia/Kolkata	7635
Kim	Gujarat	IN	Asia/Kolkata	18638
Palod	Gujarat	IN	Asia/Kolkata	7698
Pipodara	Gujarat	IN	Asia/Kolkata	7765
Sayan	Gujarat	IN	Asia/Kolkata	15324
Prothrapur	Andaman and Nicobar	IN	Asia/Kolkata	10308
Garacharma	Andaman and Nicobar	IN	Asia/Kolkata	14419
Bowluvada	Andhra Pradesh	IN	Asia/Kolkata	5001
Arempudi	Andhra Pradesh	IN	Asia/Kolkata	5073
Jarjapupeta	Andhra Pradesh	IN	Asia/Kolkata	5761
Kanapaka	Andhra Pradesh	IN	Asia/Kolkata	5960
Tada Khandrika	Andhra Pradesh	IN	Asia/Kolkata	6123
Vaddeswaram	Andhra Pradesh	IN	Asia/Kolkata	6275
Chidiga	Andhra Pradesh	IN	Asia/Kolkata	6365
Kantabamsuguda	Andhra Pradesh	IN	Asia/Kolkata	6714
Murakambattu	Andhra Pradesh	IN	Asia/Kolkata	6812
Chennamukkapalle	Andhra Pradesh	IN	Asia/Kolkata	7065
Yerrabalem	Andhra Pradesh	IN	Asia/Kolkata	7803
Gavaravaram	Andhra Pradesh	IN	Asia/Kolkata	10029
Yenumalapalle	Andhra Pradesh	IN	Asia/Kolkata	10482
Perur	Andhra Pradesh	IN	Asia/Kolkata	11127
Modameedipalle	Andhra Pradesh	IN	Asia/Kolkata	11397
Bandarulanka	Andhra Pradesh	IN	Asia/Kolkata	11470
Thummalamenta	Andhra Pradesh	IN	Asia/Kolkata	12373
Prasadampadu	Andhra Pradesh	IN	Asia/Kolkata	13941
Morampudi	Andhra Pradesh	IN	Asia/Kolkata	15346
Hukumpeta	Andhra Pradesh	IN	Asia/Kolkata	16985
Nadim Tiruvuru	Andhra Pradesh	IN	Asia/Kolkata	18567
Sriramnagar	Andhra Pradesh	IN	Asia/Kolkata	18893
Mangalam	Andhra Pradesh	IN	Asia/Kolkata	19318
Rameswaram	Andhra Pradesh	IN	Asia/Kolkata	19483
L.A.Sagaram	Andhra Pradesh	IN	Asia/Kolkata	19904
Srisailam Project RFC Township	Andhra Pradesh	IN	Asia/Kolkata	21452
Tiruchanur	Andhra Pradesh	IN	Asia/Kolkata	22963
Suryaraopeta	Andhra Pradesh	IN	Asia/Kolkata	24112
Avilala	Andhra Pradesh	IN	Asia/Kolkata	24839
Kanigiri U	Andhra Pradesh	IN	Asia/Kolkata	37420
Tirupati NMA	Andhra Pradesh	IN	Asia/Kolkata	37968
Dowleswaram	Andhra Pradesh	IN	Asia/Kolkata	44637
Jaggaiahpet	Andhra Pradesh	IN	Asia/Kolkata	53530
Digaru Gaon	Assam	IN	Asia/Kolkata	5771
Naubaisa Goan	Assam	IN	Asia/Kolkata	5015
Mosli Pt I	Assam	IN	Asia/Kolkata	5087
Lido Tikok	Assam	IN	Asia/Kolkata	5091
Charingia Gaon	Assam	IN	Asia/Kolkata	5094
Chandrapur Baghicha	Assam	IN	Asia/Kolkata	5106
Niz-Bahjani	Assam	IN	Asia/Kolkata	5183
Uttar Krishnapur Pt III	Assam	IN	Asia/Kolkata	5187
Borgolai Grant No.11	Assam	IN	Asia/Kolkata	5241
Digheli	Assam	IN	Asia/Kolkata	5285
Lakhi Nepali	Assam	IN	Asia/Kolkata	5348
Howraghat	Assam	IN	Asia/Kolkata	5443
Barua Bari Gaon	Assam	IN	Asia/Kolkata	5444
Dokmoka	Assam	IN	Asia/Kolkata	5478
Kharijapikon	Assam	IN	Asia/Kolkata	5550
Kakaya	Assam	IN	Asia/Kolkata	5550
Tegheria	Assam	IN	Asia/Kolkata	5567
Thekashu Pt.-II	Assam	IN	Asia/Kolkata	5625
No.2 Goreswar	Assam	IN	Asia/Kolkata	5631
Mohmaiki	Assam	IN	Asia/Kolkata	5639
Niz Katigorah Pt III	Assam	IN	Asia/Kolkata	5687
Chalantapara Pt IV	Assam	IN	Asia/Kolkata	5744
Parlli Part	Assam	IN	Asia/Kolkata	5788
Niz - Mankata	Assam	IN	Asia/Kolkata	5924
Uttar Athiabari	Assam	IN	Asia/Kolkata	6091
Forest Village Lakhipathar	Assam	IN	Asia/Kolkata	6129
Katirail T.E.	Assam	IN	Asia/Kolkata	6182
Kanakpur I	Assam	IN	Asia/Kolkata	6219
Pub - Dhaniram Pather	Assam	IN	Asia/Kolkata	6280
Silchar Part-X	Assam	IN	Asia/Kolkata	6313
Chota Haibor	Assam	IN	Asia/Kolkata	6315
Bali Koria	Assam	IN	Asia/Kolkata	6359
Jalah	Assam	IN	Asia/Kolkata	6468
Sarpara	Assam	IN	Asia/Kolkata	6529
Takhlibilar Pathar	Assam	IN	Asia/Kolkata	6611
Bahbari Gaon	Assam	IN	Asia/Kolkata	6821
Uttar Krishnapur Part-I	Assam	IN	Asia/Kolkata	6960
Tarapur VII	Assam	IN	Asia/Kolkata	6977
Batarashi	Assam	IN	Asia/Kolkata	7001
Upar Hali	Assam	IN	Asia/Kolkata	7095
Mairabari Town	Assam	IN	Asia/Kolkata	7177
Asudubi	Assam	IN	Asia/Kolkata	7356
Kanisail Pt I	Assam	IN	Asia/Kolkata	7358
Kochpara	Assam	IN	Asia/Kolkata	7540
Bamun Sualkuchi	Assam	IN	Asia/Kolkata	7628
